date,state,substance,deaths
2023-12-01,GA,opioid,376.0
2024-01-01,GA,opioid,382.0
2024-02-01,GA,opioid,371.0
2024-03-01,GA,opioid,348.0
2024-04-01,GA,opioid,341.0
2024-05-01,GA,opioid,329.0
2024-06-01,GA,opioid,321.0
2024-07-01,GA,opioid,327.0
2024-08-01,GA,opioid,326.0
2024-09-01,GA,opioid,319.0
2024-10-01,GA,opioid,316.0
2024-11-01,GA,opioid,307.0
2024-12-01,GA,opioid,308.0
2025-01-01,GA,opioid,291.0
2025-02-01,GA,opioid,297.0
2025-03-01,GA,opioid,301.0
2025-04-01,GA,opioid,295.0
2025-05-01,GA,opioid,297.0
2025-06-01,GA,opioid,287.0
2025-07-01,GA,opioid,273.0
2025-08-01,GA,opioid,266.0
2025-09-01,GA,opioid,257.0
2025-10-01,GA,opioid,242.0
2015-08-01,GA,opioid,539.0
2015-09-01,GA,opioid,527.0
2015-10-01,GA,opioid,538.0
2015-11-01,GA,opioid,537.0
2015-12-01,GA,opioid,527.0
2016-01-01,GA,opioid,508.0
2016-02-01,GA,opioid,489.0
2016-03-01,GA,opioid,495.0
2016-04-01,GA,opioid,515.0
2016-05-01,GA,opioid,497.0
2016-06-01,GA,opioid,507.0
2016-07-01,GA,opioid,514.0
2016-08-01,GA,opioid,510.0
2016-09-01,GA,opioid,521.0
2016-10-01,GA,opioid,521.0
2016-11-01,GA,opioid,526.0
2016-12-01,GA,opioid,533.0
2017-01-01,GA,opioid,543.0
2017-02-01,GA,opioid,561.0
2017-03-01,GA,opioid,572.0
2017-04-01,GA,opioid,580.0
2017-05-01,GA,opioid,586.0
2017-06-01,GA,opioid,572.0
2017-07-01,GA,opioid,563.0
2017-08-01,GA,opioid,571.0
2017-09-01,GA,opioid,568.0
2017-10-01,GA,opioid,564.0
2017-11-01,GA,opioid,557.0
2017-12-01,GA,opioid,566.0
2018-01-01,GA,opioid,556.0
2018-02-01,GA,opioid,534.0
2018-03-01,GA,opioid,528.0
2018-04-01,GA,opioid,505.0
2018-05-01,GA,opioid,512.0
2018-06-01,GA,opioid,517.0
2018-07-01,GA,opioid,518.0
2018-08-01,GA,opioid,507.0
2018-09-01,GA,opioid,494.0
2018-10-01,GA,opioid,480.0
2018-11-01,GA,opioid,458.0
2018-12-01,GA,opioid,435.0
2019-01-01,GA,opioid,429.0
2019-02-01,GA,opioid,431.0
2019-03-01,GA,opioid,427.0
2019-04-01,GA,opioid,427.0
2019-05-01,GA,opioid,415.0
2019-06-01,GA,opioid,408.0
2019-07-01,GA,opioid,393.0
2019-08-01,GA,opioid,392.0
2019-09-01,GA,opioid,396.0
2019-10-01,GA,opioid,399.0
2019-11-01,GA,opioid,402.0
2019-12-01,GA,opioid,401.0
2020-01-01,GA,opioid,400.0
2020-02-01,GA,opioid,411.0
2020-03-01,GA,opioid,402.0
2020-04-01,GA,opioid,398.0
2020-05-01,GA,opioid,416.0
2020-06-01,GA,opioid,428.0
2020-07-01,GA,opioid,450.0
2020-08-01,GA,opioid,466.0
2020-09-01,GA,opioid,470.0
2020-10-01,GA,opioid,474.0
2020-11-01,GA,opioid,474.0
2020-12-01,GA,opioid,486.0
2021-01-01,GA,opioid,494.0
2021-02-01,GA,opioid,495.0
2021-03-01,GA,opioid,522.0
2021-04-01,GA,opioid,532.0
2021-05-01,GA,opioid,531.0
2021-06-01,GA,opioid,515.0
2021-07-01,GA,opioid,502.0
2021-08-01,GA,opioid,492.0
2021-09-01,GA,opioid,504.0
2021-10-01,GA,opioid,515.0
2021-11-01,GA,opioid,527.0
2021-12-01,GA,opioid,540.0
2022-01-01,GA,opioid,555.0
2022-02-01,GA,opioid,549.0
2022-03-01,GA,opioid,533.0
2022-04-01,GA,opioid,533.0
2022-05-01,GA,opioid,529.0
2022-06-01,GA,opioid,537.0
2022-07-01,GA,opioid,536.0
2022-08-01,GA,opioid,549.0
2022-09-01,GA,opioid,552.0
2022-10-01,GA,opioid,539.0
2022-11-01,GA,opioid,530.0
2022-12-01,GA,opioid,502.0
2023-01-01,GA,opioid,482.0
2023-02-01,GA,opioid,483.0
2023-03-01,GA,opioid,478.0
2023-04-01,GA,opioid,471.0
2023-05-01,GA,opioid,461.0
2023-06-01,GA,opioid,459.0
2023-07-01,GA,opioid,456.0
2023-08-01,GA,opioid,431.0
2023-09-01,GA,opioid,414.0
2023-10-01,GA,opioid,412.0
2023-11-01,GA,opioid,415.0
2023-12-01,GA,opioid,412.0
2024-01-01,GA,opioid,418.0
2024-02-01,GA,opioid,412.0
2024-03-01,GA,opioid,390.0
2024-04-01,GA,opioid,387.0
2024-05-01,GA,opioid,374.0
2024-06-01,GA,opioid,364.0
2024-07-01,GA,opioid,371.0
2024-08-01,GA,opioid,372.0
2024-09-01,GA,opioid,363.0
2024-10-01,GA,opioid,360.0
2024-11-01,GA,opioid,349.0
2024-12-01,GA,opioid,347.0
2025-01-01,GA,opioid,329.0
2025-02-01,GA,opioid,330.0
2025-03-01,GA,opioid,332.0
2025-04-01,GA,opioid,322.0
2025-05-01,GA,opioid,324.0
2025-06-01,GA,opioid,318.0
2025-07-01,GA,opioid,305.0
2025-08-01,GA,opioid,296.0
2025-09-01,GA,opioid,288.0
2025-10-01,GA,opioid,272.0
2015-08-01,GA,opioid,756.0
2015-09-01,GA,opioid,739.0
2015-10-01,GA,opioid,743.0
2015-11-01,GA,opioid,717.0
2015-12-01,GA,opioid,709.0
2016-01-01,GA,opioid,692.0
2016-02-01,GA,opioid,667.0
2016-03-01,GA,opioid,669.0
2016-04-01,GA,opioid,678.0
2016-05-01,GA,opioid,656.0
2016-06-01,GA,opioid,652.0
2016-07-01,GA,opioid,655.0
2016-08-01,GA,opioid,650.0
2016-09-01,GA,opioid,667.0
2016-10-01,GA,opioid,678.0
2016-11-01,GA,opioid,704.0
2016-12-01,GA,opioid,709.0
2017-01-01,GA,opioid,737.0
2017-02-01,GA,opioid,758.0
2017-03-01,GA,opioid,786.0
2017-04-01,GA,opioid,796.0
2017-05-01,GA,opioid,822.0
2017-06-01,GA,opioid,815.0
2017-07-01,GA,opioid,818.0
2017-08-01,GA,opioid,837.0
2017-09-01,GA,opioid,836.0
2017-10-01,GA,opioid,841.0
2017-11-01,GA,opioid,830.0
2017-12-01,GA,opioid,847.0
2018-01-01,GA,opioid,819.0
2018-02-01,GA,opioid,799.0
2018-03-01,GA,opioid,788.0
2018-04-01,GA,opioid,773.0
2018-05-01,GA,opioid,755.0
2018-06-01,GA,opioid,761.0
2018-07-01,GA,opioid,758.0
2018-08-01,GA,opioid,743.0
2018-09-01,GA,opioid,737.0
2018-10-01,GA,opioid,714.0
2018-11-01,GA,opioid,694.0
2018-12-01,GA,opioid,667.0
2019-01-01,GA,opioid,670.0
2019-02-01,GA,opioid,667.0
2019-03-01,GA,opioid,656.0
2019-04-01,GA,opioid,649.0
2019-05-01,GA,opioid,653.0
2019-06-01,GA,opioid,645.0
2019-07-01,GA,opioid,635.0
2019-08-01,GA,opioid,654.0
2019-09-01,GA,opioid,660.0
2019-10-01,GA,opioid,663.0
2019-11-01,GA,opioid,668.0
2019-12-01,GA,opioid,676.0
2020-01-01,GA,opioid,681.0
2020-02-01,GA,opioid,702.0
2020-03-01,GA,opioid,723.0
2020-04-01,GA,opioid,782.0
2020-05-01,GA,opioid,828.0
2020-06-01,GA,opioid,884.0
2020-07-01,GA,opioid,962.0
2020-08-01,GA,opioid,1000.0
2020-09-01,GA,opioid,1030.0
2020-10-01,GA,opioid,1062.0
2020-11-01,GA,opioid,1090.0
2020-12-01,GA,opioid,1125.0
2021-01-01,GA,opioid,1173.0
2021-02-01,GA,opioid,1244.0
2021-03-01,GA,opioid,1302.0
2021-04-01,GA,opioid,1335.0
2021-05-01,GA,opioid,1381.0
2021-06-01,GA,opioid,1392.0
2021-07-01,GA,opioid,1375.0
2021-08-01,GA,opioid,1391.0
2021-09-01,GA,opioid,1445.0
2021-10-01,GA,opioid,1508.0
2021-11-01,GA,opioid,1559.0
2021-12-01,GA,opioid,1633.0
2022-01-01,GA,opioid,1678.0
2022-02-01,GA,opioid,1679.0
2022-03-01,GA,opioid,1684.0
2022-04-01,GA,opioid,1712.0
2022-05-01,GA,opioid,1711.0
2022-06-01,GA,opioid,1743.0
2022-07-01,GA,opioid,1799.0
2022-08-01,GA,opioid,1841.0
2022-09-01,GA,opioid,1863.0
2022-10-01,GA,opioid,1868.0
2022-11-01,GA,opioid,1906.0
2022-12-01,GA,opioid,1878.0
2023-01-01,GA,opioid,1883.0
2023-02-01,GA,opioid,1887.0
2023-03-01,GA,opioid,1908.0
2023-04-01,GA,opioid,1894.0
2023-05-01,GA,opioid,1918.0
2023-06-01,GA,opioid,1918.0
2023-07-01,GA,opioid,1902.0
2023-08-01,GA,opioid,1902.0
2023-09-01,GA,opioid,1872.0
2023-10-01,GA,opioid,1851.0
2023-11-01,GA,opioid,1834.0
2023-12-01,GA,opioid,1813.0
2024-01-01,GA,opioid,1796.0
2024-02-01,GA,opioid,1763.0
2024-03-01,GA,opioid,1702.0
2024-04-01,GA,opioid,1651.0
2024-05-01,GA,opioid,1562.0
2024-06-01,GA,opioid,1541.0
2024-07-01,GA,opioid,1505.0
2024-08-01,GA,opioid,1437.0
2024-09-01,GA,opioid,1390.0
2024-10-01,GA,opioid,1350.0
2024-11-01,GA,opioid,1282.0
2024-12-01,GA,opioid,1248.0
2025-01-01,GA,opioid,1192.0
2025-02-01,GA,opioid,1165.0
2025-03-01,GA,opioid,1142.0
2025-04-01,GA,opioid,1121.0
2025-05-01,GA,opioid,1117.0
2025-06-01,GA,opioid,1053.0
2025-07-01,GA,opioid,1012.0
2025-08-01,GA,opioid,973.0
2025-09-01,GA,opioid,955.0
2025-10-01,GA,opioid,916.0
2015-08-01,GA,stimulant,213.0
2015-09-01,GA,stimulant,214.0
2015-10-01,GA,stimulant,215.0
2015-11-01,GA,stimulant,218.0
2015-12-01,GA,stimulant,224.0
2016-01-01,GA,stimulant,225.0
2016-02-01,GA,stimulant,223.0
2016-03-01,GA,stimulant,224.0
2016-04-01,GA,stimulant,223.0
2016-05-01,GA,stimulant,222.0
2016-06-01,GA,stimulant,222.0
2016-07-01,GA,stimulant,224.0
2016-08-01,GA,stimulant,221.0
2016-09-01,GA,stimulant,234.0
2016-10-01,GA,stimulant,232.0
2016-11-01,GA,stimulant,237.0
2016-12-01,GA,stimulant,243.0
2017-01-01,GA,stimulant,267.0
2017-02-01,GA,stimulant,278.0
2017-03-01,GA,stimulant,284.0
2017-04-01,GA,stimulant,302.0
2017-05-01,GA,stimulant,312.0
2017-06-01,GA,stimulant,316.0
2017-07-01,GA,stimulant,319.0
2017-08-01,GA,stimulant,326.0
2017-09-01,GA,stimulant,327.0
2017-10-01,GA,stimulant,347.0
2017-11-01,GA,stimulant,359.0
2017-12-01,GA,stimulant,363.0
2018-01-01,GA,stimulant,343.0
2018-02-01,GA,stimulant,349.0
2018-03-01,GA,stimulant,360.0
2018-04-01,GA,stimulant,344.0
2018-05-01,GA,stimulant,348.0
2018-06-01,GA,stimulant,355.0
2018-07-01,GA,stimulant,365.0
2018-08-01,GA,stimulant,381.0
2018-09-01,GA,stimulant,389.0
2018-10-01,GA,stimulant,385.0
2018-11-01,GA,stimulant,387.0
2018-12-01,GA,stimulant,388.0
2019-01-01,GA,stimulant,403.0
2019-02-01,GA,stimulant,403.0
2019-03-01,GA,stimulant,397.0
2019-04-01,GA,stimulant,413.0
2019-05-01,GA,stimulant,423.0
2019-06-01,GA,stimulant,415.0
2019-07-01,GA,stimulant,424.0
2019-08-01,GA,stimulant,425.0
2019-09-01,GA,stimulant,424.0
2019-10-01,GA,stimulant,428.0
2019-11-01,GA,stimulant,434.0
2019-12-01,GA,stimulant,438.0
2020-01-01,GA,stimulant,436.0
2020-02-01,GA,stimulant,439.0
2020-03-01,GA,stimulant,453.0
2020-04-01,GA,stimulant,480.0
2020-05-01,GA,stimulant,487.0
2020-06-01,GA,stimulant,511.0
2020-07-01,GA,stimulant,528.0
2020-08-01,GA,stimulant,530.0
2020-09-01,GA,stimulant,545.0
2020-10-01,GA,stimulant,551.0
2020-11-01,GA,stimulant,566.0
2020-12-01,GA,stimulant,584.0
2021-01-01,GA,stimulant,611.0
2021-02-01,GA,stimulant,650.0
2021-03-01,GA,stimulant,688.0
2021-04-01,GA,stimulant,713.0
2021-05-01,GA,stimulant,760.0
2021-06-01,GA,stimulant,777.0
2021-07-01,GA,stimulant,792.0
2021-08-01,GA,stimulant,832.0
2021-09-01,GA,stimulant,856.0
2021-10-01,GA,stimulant,904.0
2021-11-01,GA,stimulant,921.0
2021-12-01,GA,stimulant,962.0
2022-01-01,GA,stimulant,981.0
2022-02-01,GA,stimulant,989.0
2022-03-01,GA,stimulant,972.0
2022-04-01,GA,stimulant,968.0
2022-05-01,GA,stimulant,950.0
2022-06-01,GA,stimulant,956.0
2022-07-01,GA,stimulant,953.0
2022-08-01,GA,stimulant,941.0
2022-09-01,GA,stimulant,943.0
2022-10-01,GA,stimulant,931.0
2022-11-01,GA,stimulant,943.0
2022-12-01,GA,stimulant,937.0
2023-01-01,GA,stimulant,951.0
2023-02-01,GA,stimulant,943.0
2023-03-01,GA,stimulant,978.0
2023-04-01,GA,stimulant,980.0
2023-05-01,GA,stimulant,1001.0
2023-06-01,GA,stimulant,1006.0
2023-07-01,GA,stimulant,1019.0
2023-08-01,GA,stimulant,1033.0
2023-09-01,GA,stimulant,1029.0
2023-10-01,GA,stimulant,1010.0
2023-11-01,GA,stimulant,989.0
2023-12-01,GA,stimulant,963.0
2024-01-01,GA,stimulant,954.0
2024-02-01,GA,stimulant,945.0
2024-03-01,GA,stimulant,910.0
2024-04-01,GA,stimulant,882.0
2024-05-01,GA,stimulant,853.0
2024-06-01,GA,stimulant,845.0
2024-07-01,GA,stimulant,828.0
2024-08-01,GA,stimulant,805.0
2024-09-01,GA,stimulant,790.0
2024-10-01,GA,stimulant,795.0
2024-11-01,GA,stimulant,781.0
2024-12-01,GA,stimulant,774.0
2025-01-01,GA,stimulant,761.0
2025-02-01,GA,stimulant,745.0
2025-03-01,GA,stimulant,744.0
2025-04-01,GA,stimulant,739.0
2025-05-01,GA,stimulant,729.0
2025-06-01,GA,stimulant,705.0
2025-07-01,GA,stimulant,681.0
2025-08-01,GA,stimulant,664.0
2025-09-01,GA,stimulant,642.0
2025-10-01,GA,stimulant,618.0
2016-10-01,HI,cocaine,10.0
2017-05-01,HI,cocaine,10.0
2018-04-01,HI,cocaine,13.0
2018-05-01,HI,cocaine,12.0
2018-06-01,HI,cocaine,13.0
2018-07-01,HI,cocaine,15.0
2018-08-01,HI,cocaine,14.0
2018-09-01,HI,cocaine,14.0
2018-10-01,HI,cocaine,14.0
2018-11-01,HI,cocaine,12.0
2018-12-01,HI,cocaine,12.0
2019-01-01,HI,cocaine,13.0
2019-02-01,HI,cocaine,11.0
2019-03-01,HI,cocaine,13.0
2019-04-01,HI,cocaine,14.0
2019-05-01,HI,cocaine,13.0
2019-06-01,HI,cocaine,11.0
2019-07-01,HI,cocaine,11.0
2019-08-01,HI,cocaine,10.0
2019-09-01,HI,cocaine,10.0
2019-10-01,HI,cocaine,11.0
2019-11-01,HI,cocaine,13.0
2019-12-01,HI,cocaine,13.0
2020-01-01,HI,cocaine,14.0
2020-02-01,HI,cocaine,14.0
2020-03-01,HI,cocaine,14.0
2020-04-01,HI,cocaine,14.0
2020-05-01,HI,cocaine,17.0
2020-06-01,HI,cocaine,18.0
2020-07-01,HI,cocaine,16.0
2020-08-01,HI,cocaine,17.0
2020-09-01,HI,cocaine,18.0
2020-10-01,HI,cocaine,16.0
2020-11-01,HI,cocaine,15.0
2020-12-01,HI,cocaine,16.0
2021-01-01,HI,cocaine,15.0
2021-02-01,HI,cocaine,17.0
2021-03-01,HI,cocaine,16.0
2021-04-01,HI,cocaine,13.0
2021-05-01,HI,cocaine,12.0
2021-06-01,HI,cocaine,13.0
2021-07-01,HI,cocaine,13.0
2021-08-01,HI,cocaine,12.0
2021-09-01,HI,cocaine,12.0
2021-10-01,HI,cocaine,15.0
2021-11-01,HI,cocaine,15.0
2021-12-01,HI,cocaine,16.0
2022-01-01,HI,cocaine,19.0
2022-02-01,HI,cocaine,20.0
2022-03-01,HI,cocaine,21.0
2022-04-01,HI,cocaine,26.0
2022-05-01,HI,cocaine,27.0
2022-06-01,HI,cocaine,29.0
2022-07-01,HI,cocaine,30.0
2022-08-01,HI,cocaine,30.0
2022-09-01,HI,cocaine,30.0
2022-10-01,HI,cocaine,27.0
2022-11-01,HI,cocaine,28.0
2022-12-01,HI,cocaine,27.0
2023-01-01,HI,cocaine,26.0
2023-02-01,HI,cocaine,24.0
2023-03-01,HI,cocaine,23.0
2023-04-01,HI,cocaine,22.0
2023-05-01,HI,cocaine,21.0
2023-06-01,HI,cocaine,17.0
2023-07-01,HI,cocaine,21.0
2023-08-01,HI,cocaine,25.0
2023-09-01,HI,cocaine,26.0
2023-10-01,HI,cocaine,28.0
2023-11-01,HI,cocaine,28.0
2023-12-01,HI,cocaine,29.0
2024-01-01,HI,cocaine,30.0
2024-02-01,HI,cocaine,29.0
2024-03-01,HI,cocaine,30.0
2024-04-01,HI,cocaine,28.0
2024-05-01,HI,cocaine,27.0
2024-06-01,HI,cocaine,29.0
2024-07-01,HI,cocaine,32.0
2024-08-01,HI,cocaine,32.0
2024-09-01,HI,cocaine,33.0
2024-10-01,HI,cocaine,34.0
2024-11-01,HI,cocaine,33.0
2024-12-01,HI,cocaine,32.0
2025-01-01,HI,cocaine,31.0
2025-02-01,HI,cocaine,34.0
2025-03-01,HI,cocaine,33.0
2025-04-01,HI,cocaine,33.0
2025-05-01,HI,cocaine,35.0
2025-06-01,HI,cocaine,39.0
2025-07-01,HI,cocaine,35.0
2025-08-01,HI,cocaine,32.0
2025-09-01,HI,cocaine,30.0
2025-10-01,HI,cocaine,31.0
2016-03-01,HI,opioid,19.0
2016-04-01,HI,opioid,19.0
2016-05-01,HI,opioid,17.0
2016-06-01,HI,opioid,18.0
2016-07-01,HI,opioid,20.0
2016-08-01,HI,opioid,24.0
2016-09-01,HI,opioid,22.0
2016-10-01,HI,opioid,23.0
2016-11-01,HI,opioid,22.0
2016-12-01,HI,opioid,20.0
2017-01-01,HI,opioid,20.0
2017-02-01,HI,opioid,17.0
2017-03-01,HI,opioid,15.0
2017-04-01,HI,opioid,15.0
2017-05-01,HI,opioid,17.0
2018-04-01,HI,opioid,13.0
2018-05-01,HI,opioid,11.0
2018-06-01,HI,opioid,12.0
2018-07-01,HI,opioid,14.0
2018-08-01,HI,opioid,14.0
2018-09-01,HI,opioid,15.0
2018-10-01,HI,opioid,15.0
2018-11-01,HI,opioid,17.0
2018-12-01,HI,opioid,15.0
2019-01-01,HI,opioid,18.0
2019-02-01,HI,opioid,18.0
2019-03-01,HI,opioid,18.0
2019-04-01,HI,opioid,15.0
2019-05-01,HI,opioid,15.0
2019-06-01,HI,opioid,15.0
2019-07-01,HI,opioid,15.0
2019-08-01,HI,opioid,19.0
2019-09-01,HI,opioid,18.0
2019-10-01,HI,opioid,18.0
2019-11-01,HI,opioid,17.0
2019-12-01,HI,opioid,19.0
2020-01-01,HI,opioid,18.0
2020-02-01,HI,opioid,16.0
2020-03-01,HI,opioid,16.0
2020-04-01,HI,opioid,17.0
2020-05-01,HI,opioid,21.0
2020-06-01,HI,opioid,21.0
2020-07-01,HI,opioid,19.0
2020-08-01,HI,opioid,19.0
2020-09-01,HI,opioid,23.0
2020-10-01,HI,opioid,24.0
2020-11-01,HI,opioid,26.0
2020-12-01,HI,opioid,24.0
2021-01-01,HI,opioid,22.0
2021-02-01,HI,opioid,25.0
2021-03-01,HI,opioid,25.0
2021-04-01,HI,opioid,25.0
2021-05-01,HI,opioid,23.0
2021-06-01,HI,opioid,24.0
2021-07-01,HI,opioid,27.0
2021-08-01,HI,opioid,23.0
2021-09-01,HI,opioid,21.0
2021-10-01,HI,opioid,20.0
2021-11-01,HI,opioid,19.0
2021-12-01,HI,opioid,18.0
2022-01-01,HI,opioid,19.0
2022-02-01,HI,opioid,18.0
2022-03-01,HI,opioid,18.0
2022-04-01,HI,opioid,17.0
2022-05-01,HI,opioid,17.0
2022-06-01,HI,opioid,15.0
2022-07-01,HI,opioid,14.0
2022-08-01,HI,opioid,14.0
2022-09-01,HI,opioid,12.0
2022-10-01,HI,opioid,13.0
2022-11-01,HI,opioid,12.0
2022-12-01,HI,opioid,12.0
2023-01-01,HI,opioid,11.0
2023-02-01,HI,opioid,10.0
2023-03-01,HI,opioid,11.0
2023-04-01,HI,opioid,13.0
2023-05-01,HI,opioid,13.0
2023-06-01,HI,opioid,17.0
2023-07-01,HI,opioid,15.0
2023-08-01,HI,opioid,14.0
2023-09-01,HI,opioid,14.0
2023-10-01,HI,opioid,13.0
2023-11-01,HI,opioid,13.0
2023-12-01,HI,opioid,14.0
2024-01-01,HI,opioid,14.0
2024-02-01,HI,opioid,14.0
2024-03-01,HI,opioid,12.0
2024-04-01,HI,opioid,10.0
2016-03-01,HI,opioid,11.0
2016-04-01,HI,opioid,10.0
2016-05-01,HI,opioid,11.0
2016-06-01,HI,opioid,11.0
2016-07-01,HI,opioid,11.0
2016-08-01,HI,opioid,14.0
2016-09-01,HI,opioid,15.0
2016-10-01,HI,opioid,14.0
2016-11-01,HI,opioid,16.0
2016-12-01,HI,opioid,15.0
2017-01-01,HI,opioid,15.0
2017-02-01,HI,opioid,13.0
2017-03-01,HI,opioid,12.0
2017-04-01,HI,opioid,13.0
2017-05-01,HI,opioid,13.0
2018-06-01,HI,opioid,10.0
2018-07-01,HI,opioid,10.0
2018-08-01,HI,opioid,10.0
2018-09-01,HI,opioid,10.0
2021-07-01,HI,opioid,10.0
2021-08-01,HI,opioid,10.0
2021-09-01,HI,opioid,10.0
2021-10-01,HI,opioid,10.0
2023-06-01,HI,opioid,10.0
2023-07-01,HI,opioid,10.0
2023-08-01,HI,opioid,11.0
2023-09-01,HI,opioid,10.0
2023-10-01,HI,opioid,10.0
2023-12-01,HI,opioid,10.0
2024-01-01,HI,opioid,10.0
2024-02-01,HI,opioid,10.0
2024-03-01,HI,opioid,10.0
2024-04-01,HI,opioid,10.0
2024-05-01,HI,opioid,10.0
2016-03-01,HI,opioid,50.0
2016-04-01,HI,opioid,49.0
2016-05-01,HI,opioid,48.0
2016-06-01,HI,opioid,47.0
2016-07-01,HI,opioid,46.0
2016-08-01,HI,opioid,44.0
2016-09-01,HI,opioid,47.0
2016-10-01,HI,opioid,46.0
2016-11-01,HI,opioid,45.0
2016-12-01,HI,opioid,46.0
2017-01-01,HI,opioid,45.0
2017-02-01,HI,opioid,38.0
2017-03-01,HI,opioid,32.0
2017-04-01,HI,opioid,34.0
2017-05-01,HI,opioid,32.0
2018-04-01,HI,opioid,30.0
2018-05-01,HI,opioid,31.0
2018-06-01,HI,opioid,31.0
2018-07-01,HI,opioid,30.0
2018-08-01,HI,opioid,29.0
2018-09-01,HI,opioid,33.0
2018-10-01,HI,opioid,33.0
2018-11-01,HI,opioid,31.0
2018-12-01,HI,opioid,28.0
2019-01-01,HI,opioid,32.0
2019-02-01,HI,opioid,31.0
2019-03-01,HI,opioid,29.0
2019-04-01,HI,opioid,30.0
2019-05-01,HI,opioid,27.0
2019-06-01,HI,opioid,28.0
2019-07-01,HI,opioid,27.0
2019-08-01,HI,opioid,29.0
2019-09-01,HI,opioid,26.0
2019-10-01,HI,opioid,28.0
2019-11-01,HI,opioid,28.0
2019-12-01,HI,opioid,25.0
2020-01-01,HI,opioid,21.0
2020-02-01,HI,opioid,20.0
2020-03-01,HI,opioid,21.0
2020-04-01,HI,opioid,21.0
2020-05-01,HI,opioid,23.0
2020-06-01,HI,opioid,23.0
2020-07-01,HI,opioid,25.0
2020-08-01,HI,opioid,24.0
2020-09-01,HI,opioid,22.0
2020-10-01,HI,opioid,23.0
2020-11-01,HI,opioid,23.0
2020-12-01,HI,opioid,26.0
2021-01-01,HI,opioid,29.0
2021-02-01,HI,opioid,32.0
2021-03-01,HI,opioid,32.0
2021-04-01,HI,opioid,31.0
2021-05-01,HI,opioid,31.0
2021-06-01,HI,opioid,29.0
2021-07-01,HI,opioid,30.0
2021-08-01,HI,opioid,30.0
2021-09-01,HI,opioid,33.0
2021-10-01,HI,opioid,30.0
2021-11-01,HI,opioid,30.0
2021-12-01,HI,opioid,32.0
2022-01-01,HI,opioid,29.0
2022-02-01,HI,opioid,30.0
2022-03-01,HI,opioid,29.0
2022-04-01,HI,opioid,29.0
2022-05-01,HI,opioid,28.0
2022-06-01,HI,opioid,30.0
2022-07-01,HI,opioid,32.0
2022-08-01,HI,opioid,31.0
2022-09-01,HI,opioid,27.0
2022-10-01,HI,opioid,26.0
2022-11-01,HI,opioid,26.0
2022-12-01,HI,opioid,22.0
2023-01-01,HI,opioid,23.0
2023-02-01,HI,opioid,20.0
2023-03-01,HI,opioid,21.0
2023-04-01,HI,opioid,23.0
2023-05-01,HI,opioid,24.0
2023-06-01,HI,opioid,23.0
2023-07-01,HI,opioid,18.0
2023-08-01,HI,opioid,22.0
2023-09-01,HI,opioid,22.0
2023-10-01,HI,opioid,21.0
2023-11-01,HI,opioid,20.0
2023-12-01,HI,opioid,21.0
2024-01-01,HI,opioid,23.0
2024-02-01,HI,opioid,22.0
2024-03-01,HI,opioid,22.0
2024-04-01,HI,opioid,21.0
2024-05-01,HI,opioid,21.0
2024-06-01,HI,opioid,23.0
2024-07-01,HI,opioid,24.0
2024-08-01,HI,opioid,23.0
2024-09-01,HI,opioid,24.0
2024-10-01,HI,opioid,27.0
2024-11-01,HI,opioid,27.0
2024-12-01,HI,opioid,26.0
2025-01-01,HI,opioid,22.0
2025-02-01,HI,opioid,24.0
2025-03-01,HI,opioid,26.0
2025-04-01,HI,opioid,25.0
2025-05-01,HI,opioid,23.0
2025-06-01,HI,opioid,20.0
2025-07-01,HI,opioid,21.0
2025-08-01,HI,opioid,18.0
2025-09-01,HI,opioid,16.0
2025-10-01,HI,opioid,13.0
2016-03-01,HI,opioid,58.0
2016-04-01,HI,opioid,57.0
2016-05-01,HI,opioid,56.0
2016-06-01,HI,opioid,55.0
2016-07-01,HI,opioid,54.0
2016-08-01,HI,opioid,55.0
2016-09-01,HI,opioid,58.0
2016-10-01,HI,opioid,56.0
2016-11-01,HI,opioid,57.0
2016-12-01,HI,opioid,57.0
2017-01-01,HI,opioid,56.0
2017-02-01,HI,opioid,47.0
2017-03-01,HI,opioid,40.0
2017-04-01,HI,opioid,42.0
2017-05-01,HI,opioid,41.0
2018-04-01,HI,opioid,35.0
2018-05-01,HI,opioid,36.0
2018-06-01,HI,opioid,39.0
2018-07-01,HI,opioid,39.0
2018-08-01,HI,opioid,38.0
2018-09-01,HI,opioid,42.0
2018-10-01,HI,opioid,40.0
2018-11-01,HI,opioid,39.0
2018-12-01,HI,opioid,34.0
2019-01-01,HI,opioid,38.0
2019-02-01,HI,opioid,38.0
2019-03-01,HI,opioid,36.0
2019-04-01,HI,opioid,37.0
2019-05-01,HI,opioid,33.0
2019-06-01,HI,opioid,31.0
2019-07-01,HI,opioid,29.0
2019-08-01,HI,opioid,31.0
2019-09-01,HI,opioid,28.0
2019-10-01,HI,opioid,31.0
2019-11-01,HI,opioid,30.0
2019-12-01,HI,opioid,27.0
2020-01-01,HI,opioid,23.0
2020-02-01,HI,opioid,21.0
2020-03-01,HI,opioid,22.0
2020-04-01,HI,opioid,22.0
2020-05-01,HI,opioid,24.0
2020-06-01,HI,opioid,24.0
2020-07-01,HI,opioid,26.0
2020-08-01,HI,opioid,25.0
2020-09-01,HI,opioid,24.0
2020-10-01,HI,opioid,24.0
2020-11-01,HI,opioid,26.0
2020-12-01,HI,opioid,29.0
